pointID,SITE  NAME,EIS Facility ID,STATE,State-County,Pollutant,Pollutant Type,Emissions (Tons),Facility Type,Street Address,NAICS,EPA Region,FIPS,Latitude,Longitude
801,Loders Croklaan USA,4686211,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00032,Food Products Processing Plant,24708 W Durkee Dr,Soybean and Other Oilseed Processing,5,17197,41.408978,-88.210161
802,Midwest Generation LLC,7973011,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.0028,Electricity Generation via Combustion,1800 Channahon Rd,Fossil Fuel Electric Power Generation,5,17197,41.4941,-88.1194
803,Oxbow Midwest Calcining LLC,4504711,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00005,Calcined Pet Coke Plant,12308 S New Ave,All Other Petroleum and Coal Products Manufacturing,5,17197,41.662496,-88.038266
804,PQ LLC,4107911,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00003,Unspecified,101 Ingalls Ave,Other Basic Inorganic Chemical Manufacturing,5,17197,41.547027,-88.083481
805,Provena Hospitals d/b/a St Joseph Med,4108311,Illinois,IL - Will,Lead Compounds,CAP/HAP,0,"Institutional (school, hospital, prison, etc.)",33 N Madison St,General Medical and Surgical Hospitals,5,17197,41.528299,-88.136508
806,Romeoville Asphalt Plant,4574411,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00017,Hot Mix Asphalt Plant,1 Block N of Taylor,Asphalt Paving Mixture and Block Manufacturing,5,17197,41.627835,-88.072187
807,Sandeno Inc,4546411,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00001,Hot Mix Asphalt Plant,2113 Moen Ave,Asphalt Paving Mixture and Block Manufacturing,5,17197,41.506394,-88.13317
808,Stateville Correctional Center,4574111,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00004,"Institutional (school, hospital, prison, etc.)",16830 Rte 53,Correctional Institutions,5,17197,41.578687,-88.09624
809,Toyal America Inc,8180811,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00028,Secondary Aluminum Smelting/Refining Plant,17401 Broadway St,Secondary Smelting and Alloying of Aluminum,5,17197,41.570481,-88.08406
810,Verdant Specialty Solutions US LLC,4491011,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00003,Unspecified,24601 Governors Hwy,Surface Active Agent Manufacturing,5,17197,41.442734,-87.730645
811,West Liberty Foods LLC,4689611,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00003,Food Products Processing Plant,750 S Schmidt Rd,Meat Processed from Carcasses,5,17197,41.674215,-88.085308
812,WestRock CP LLC,10860911,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00005,Unspecified,2251 Berens Dr,Corrugated and Solid Fiber Box Manufacturing,5,17197,41.490652,-88.010004
813,Will County Generating Station,8018111,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.0072,Electricity Generation via Combustion,529 E 135th St,Fossil Fuel Electric Power Generation,5,17197,41.633524,-88.062716
814,Zenith Energy Terminals Joliet Holdings LLC,16898311,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00003,Unspecified,1035 W Laraway Rd,Other Warehousing and Storage,5,17197,41.485029,-88.109805
815,Aisin Mfg Illinois LLC,10865311,Illinois,IL - Williamson,Lead Compounds,CAP/HAP,0.00001,Unspecified,11000 Redco Dr,Other Motor Vehicle Parts Manufacturing,5,17199,37.755783,-88.991227
816,General Dynamics Ordnance & Tactical Systems Inc,4090511,Illinois,IL - Williamson,Lead Compounds,CAP/HAP,0.00001,Munition or Explosives Plant,6658 Rte 148,Small Arms Ammunition Manufacturing,5,17199,37.72586,-89.053176
817,John A Logan College,4690111,Illinois,IL - Williamson,Lead Compounds,CAP/HAP,0,"Institutional (school, hospital, prison, etc.)",700 Logan College Rd,Junior Colleges,5,17199,37.747605,-89.09563
818,Keyrock Energy LLC,8163411,Illinois,IL - Williamson,Lead Compounds,CAP/HAP,0.00002,Oil or Gas Facility (On-shore),20227 Thorn Rd,Crude Petroleum Extraction,5,17199,37.836956,-88.788569
819,Reaco Battery Service Corp,9699911,Illinois,IL - Williamson,Lead Compounds,CAP/HAP,0.00037,Battery Plant,17217 Hwy 37,Battery Manufacturing,5,17199,37.84523,-88.933669
820,Southern Illinois Power Coop,8164511,Illinois,IL - Williamson,Lead Compounds,CAP/HAP,0.00187,Electricity Generation via Combustion,11543 Lake of Egypt Rd,Fossil Fuel Electric Power Generation,5,17199,37.619778,-88.953071
821,Williamson County Airport,4091411,Illinois,IL - Williamson,Lead Compounds,CAP/HAP,0.03195,Airport,10400 Terminal Dr,Other Airport Operations,5,17199,37.751175,-89.01657
822,ARAMARK Uniform & Career Apparel Inc,4854411,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00001,Dry Cleaner - Petroleum Solvent,215 18th Ave,Industrial Launderers,5,17201,42.246967,-89.096251
823,AZZ Galvanizing Rockford LLC dba Roger Bros Galvanizing LLC,8205411,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00001,Unspecified,1925 Kishwaukee St,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",5,17201,42.246968,-89.087734
824,Behr Metals Division,4855811,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00109,Unspecified,1100 Seminary St,Nonferrous Metal (except Aluminum) Smelting and Refining,5,17201,42.25609,-89.093506
825,Chem Processing Inc,8182611,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.0004,Unspecified,3910 Linden Oaks Dr,"Electroplating, Plating, Polishing, Anodizing, and Coloring",5,17201,42.2191,-89.024855
826,Chemtool,4513311,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0,Unspecified,1165 Prairie Hill Rd,Petroleum Lubricating Oil and Grease Manufacturing,5,17201,42.469206,-89.066899
827,Cintas Corp-#355,9697611,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00001,Dry Cleaner - Petroleum Solvent,5100 26th Ave,Industrial Launderers,5,17201,42.236912,-89.017065
828,Cottonwood Airport,4091511,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.02034,Airport,5105 Auburn St,Other Airport Operations,5,17201,42.291686,-89.136218
829,Dean Dairy Fluid LLC,4213311,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0,Food Products Processing Plant,1126 Kilburn Ave,Ice Cream and Frozen Dessert Manufacturing,5,17201,42.286246,-89.102799
830,Fitzgerald & Associates Funeral Home,4022711,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00546,Crematory - Human,1860 S Mulford Rd,Funeral Homes and Funeral Services,5,17201,42.247477,-88.998432
831,Fives Landis Corp,5313211,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00001,Unspecified,481 Gardner St,Abrasive Product Manufacturing,5,17201,42.493564,-89.033232
832,Greater Rockford Airport,4515011,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.04246,Airport,60 Airport Dr,Other Airport Operations,5,17201,42.200671,-89.089209
833,Gunite Corp,4213711,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.2392,"Foundries, Iron and Steel",302 Peoples Ave,Iron Foundries,5,17201,42.242283,-89.092825
834,Hamilton Sundstrand,7362311,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00002,"Aircraft, Aerospace, or Related Parts Plant",4747 Harrison Ave,Other Aircraft Parts and Auxiliary Equipment Manufacturing,5,17201,42.236075,-89.02477
835,Ingersoll Machine Tools,4213811,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00001,Industrial Machinery or Equipment Plant,707 Fulton Ave,Machine Tool Manufacturing,5,17201,42.298799,-89.073606
836,JL Clark LLC,8205511,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00005,Fabricated Metal Products Plant,923 23rd Ave,Metal Can Manufacturing,5,17201,42.239777,-89.082747
837,Mondelez Global LLC,4507211,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00003,Unspecified,5500 Forest Hills Rd,Nonchocolate Confectionery Manufacturing,5,17201,42.307699,-89.046106
838,Muller-Pinehurst Dairy,4512311,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00001,Animal Feedlot or Farm,2110 Ogilby Rd,Dairy Cattle and Milk Production,5,17201,42.24763,-89.132364
839,Rock Road Companies Inc,5409911,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00008,Hot Mix Asphalt Plant,801 Beale Ct,Asphalt Paving Mixture and Block Manufacturing,5,17201,42.1861,-89.087074
840,Rock Valley College,4855311,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00003,"Institutional (school, hospital, prison, etc.)",3301 N Mulford Rd,"Colleges, Universities, and Professional Schools",5,17201,42.306287,-88.992661
841,Rock Valley College,4870011,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00004,"Institutional (school, hospital, prison, etc.)",5125 35th St,"Colleges, Universities, and Professional Schools",5,17201,42.207082,-89.037749
842,State Line Foundries Inc,5594011,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.05238,"Foundries, Iron and Steel",13227 N 2nd St,Iron Foundries,5,17201,42.45328,-89.018155
843,Top Die Casting Co,4514311,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.001,"Foundries, non-ferrous",13910 Dearborn Ave,Nonferrous Metal Die-Casting Foundries,5,17201,42.463192,-89.02106
844,William Charles Const Co LLC Materials Div,4512011,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00003,Unspecified,6450 Kishwaukee,Construction Sand and Gravel Mining,5,17201,42.185641,-89.119791
845,Winnebago County Court House,4850411,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00001,Unspecified,400 W State St,Lessors of Nonresidential Buildings (except Miniwarehouses),5,17201,42.271532,-89.096635
846,Winnebago County Justice Center,10866311,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00001,Unspecified,650 W State St,"Other Justice, Public Order, and Safety Activities",5,17201,42.27158,-89.096606
847,Winnebago Foundry Inc,5313811,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.0361,"Foundries, Iron and Steel",132 Blackhawk Blvd,Iron Foundries,5,17201,42.495831,-89.037721
848,Woodward Inc,5593711,Illinois,IL - Winnebago,Lead Compounds,CAP/HAP,0.00002,"Aircraft, Aerospace, or Related Parts Plant",5001 N Second St,Aircraft Engine and Engine Parts Manufacturing,5,17201,42.304209,-89.055549
849,Hallmark Metamora Fixture Operations,5408611,Illinois,IL - Woodford,Lead Compounds,CAP/HAP,0.00002,"Woodwork, Furniture, Millwork Manufacturing",501 E Madison,Wood Kitchen Cabinet and Countertop Manufacturing,5,17203,40.794787,-89.358183
850,Parsons Co Inc,8201811,Illinois,IL - Woodford,Lead Compounds,CAP/HAP,0.0005,Unspecified,1386 State Rt 117,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",5,17203,40.791527,-89.270616
